ㄆㄛˋ ㄒㄧㄤˋ	破相 7
ㄆㄛˋ ㄆㄛˋ ㄌㄢˋ ㄌㄢˋ	破破爛爛 2
ㄆㄛˋ ㄆㄛˋ ㄙㄨㄟˋ ㄙㄨㄟˋ	破破碎碎 1
ㄆㄛˋ ㄙㄨㄟˋ	破碎 132
ㄆㄛˋ ㄓㄨˊ	破竹 6
ㄆㄛˋ ㄓㄨˊ ㄓ ㄕˋ	破竹之勢 1
ㄆㄛˋ ㄐㄧˋ ㄌㄨˋ	破紀錄 17
ㄆㄛˋ ㄩㄝ	破約 1
ㄆㄛˋ ㄓㄢˋ	破綻 24
ㄆㄛˋ ㄓㄢˋ ㄅㄞˇ ㄔㄨ	破綻百出 2
ㄆㄛˋ ㄐㄧㄢˇ ㄦˊ ㄔㄨ	破繭而出 7
ㄆㄛˋ ㄉㄢˇ	破膽 3
ㄆㄛˋ ㄐㄧㄡˋ	破舊 50
ㄆㄛˋ ㄔㄨㄢˊ	破船 2
ㄆㄛˋ ㄌㄨㄛˋ	破落 7
ㄆㄛˋ ㄌㄧㄝˋ	破裂 126
ㄆㄛˋ ㄐㄧㄝˇ	破解 69
ㄆㄛˋ ㄘㄞˊ	破財 5
ㄆㄛˋ ㄘㄞˊ ㄒㄧㄠ ㄗㄞ	破財消災 2
ㄆㄛˋ ㄈㄟˋ	破費 6
ㄆㄛˋ ㄈㄨˇ ㄔㄣˊ ㄓㄡ	破釜沈舟 2 破釜沉舟 0
ㄆㄛˋ ㄔㄠ	破鈔 0
ㄆㄛˋ ㄊㄨㄥˊ ㄌㄢˋ ㄊㄧㄝˇ	破銅爛鐵 7
ㄆㄛˋ ㄐㄧㄥˋ ㄔㄨㄥˊ ㄏㄜˊ	破鏡重合 0
ㄆㄛˋ ㄐㄧㄥˋ ㄔㄨㄥˊ ㄩㄢˊ	破鏡重圓 1
ㄆㄛˋ ㄇㄣˊ	破門 14
ㄆㄛˋ ㄇㄣˊ ㄦˊ ㄖㄨˋ	破門而入 2
ㄆㄛˋ ㄓㄣˋ	破陣 11
ㄆㄛˋ ㄔㄨˊ	破除 52
ㄆㄛˋ ㄔㄨˊ ㄇㄧˊ ㄒㄧㄣˋ	破除迷信 1
ㄆㄛˋ ㄒㄧˋ	破隙 0
ㄆㄛˋ ㄒㄧㄝˊ	破鞋 5
ㄆㄛˋ ㄧㄣ	破音 35
ㄆㄛˋ ㄧㄣ ㄗˋ	破音字 26
ㄆㄛˋ ㄊㄧˇ ㄗˋ	破體字 0
ㄕㄣ ㄙㄨㄢ ㄧㄢˊ	砷酸鹽 0
ㄗㄚˊ ㄒㄧㄚˋ	砸下 2
ㄗㄚˊ ㄌㄜ˙	砸了 8
ㄗㄚˊ ㄖㄣˊ	砸人 2
ㄗㄚˊ ㄕㄤ	砸傷 1
ㄗㄚˊ ㄉㄠˋ ㄖㄣˊ	砸到人 1
ㄗㄚˊ ㄏㄨㄞˋ	砸壞 0
ㄗㄚˊ ㄉㄧㄠˋ	砸掉 6
ㄗㄚˊ ㄙˇ	砸死 2
ㄗㄚˊ ㄏㄨㄟˇ	砸毀 9
ㄗㄚˊ ㄌㄢˋ	砸爛 4
ㄗㄚˊ ㄆㄛˋ	砸破 1
ㄗㄚˊ ㄆㄛˋ ㄈㄢˋ ㄨㄢˇ	砸破飯碗 0
ㄗㄚˊ ㄙㄨㄟˋ	雜碎 7 砸碎 6
ㄗㄚˊ ㄍㄨㄛˋ	砸過 1
ㄗㄚˊ ㄍㄨㄛˋ ㄌㄞˊ	砸過來 1
ㄗㄚˊ ㄍㄨㄛˋ ㄑㄩˋ	砸過去 0
ㄗㄚˊ ㄍㄨㄛ	砸鍋 2
ㄗㄚˊ ㄈㄢˋ ㄨㄢˇ	砸飯碗 0
ㄓㄨ ㄆㄧ	硃批 0
ㄓㄨ ㄕㄚ ㄓˋ	硃砂痣 2
ㄓㄨ ㄕㄚ ㄏㄨㄥˊ	硃砂紅 0
ㄓㄨ ㄅㄧˇ	硃筆 1
ㄒㄧㄠ ㄏㄨㄚˋ ㄍㄢ ㄧㄡˊ	硝化甘油 0
ㄒㄧㄠ ㄏㄨㄚˋ ㄒㄧˋ ㄐㄩㄣˋ	硝化細菌 0
ㄒㄧㄠ ㄐㄧ	硝基 2
ㄒㄧㄠ ㄐㄧ ㄅㄣˇ	硝基苯 0
ㄒㄧㄠ ㄧㄢ	硝煙 8
ㄒㄧㄠ ㄕˊ	硝石 7 銷蝕 1
ㄒㄧㄠ ㄙㄨㄢ	硝酸 15
ㄒㄧㄠ ㄙㄨㄢ ㄋㄚˋ	硝酸鈉 0
ㄒㄧㄠ ㄙㄨㄢ ㄍㄞˋ	硝酸鈣 0
ㄒㄧㄠ ㄙㄨㄢ ㄐㄧㄚˇ	硝酸鉀 1
ㄒㄧㄠ ㄙㄨㄢ ㄧㄣˊ	硝酸銀 0
ㄒㄧㄠ ㄙㄨㄢ ㄢ	硝酸銨 0
ㄒㄧㄠ ㄙㄨㄢ ㄧㄢˊ	硝酸鹽 9
ㄌㄧㄡˊ ㄏㄨㄚˋ ㄐㄧˋ	硫化劑 0
ㄌㄧㄡˊ ㄏㄨㄚˋ ㄖㄢˇ ㄌㄧㄠˋ	硫化染料 0
ㄌㄧㄡˊ ㄏㄨㄚˋ ㄑㄧㄥ	硫化氫 1
ㄌㄧㄡˊ ㄏㄨㄚˋ ㄨˋ	硫化物 1
ㄌㄧㄡˊ ㄏㄨㄚˋ ㄋㄚˋ	硫化鈉 0
ㄌㄧㄡˊ ㄏㄨㄚˋ ㄑㄧㄢ	硫化鉛 0
ㄌㄧㄡˊ ㄏㄨㄚˋ ㄊㄧˋ	硫化銻 0
ㄌㄧㄡˊ ㄏㄨㄚˋ ㄒㄧㄣ	硫化鋅 0
ㄌㄧㄡˊ ㄏㄨㄚˋ ㄐㄧㄢˇ	硫化鹼 0
ㄌㄧㄡˊ ㄏㄨㄚˋ ㄏㄟ	硫化黑 0
ㄌㄧㄡˊ ㄏㄨㄤˊ	硫磺 18 硫黃 2
ㄌㄧㄡˊ ㄏㄨㄤˊ ㄉㄠˇ	硫磺島 4
ㄌㄧㄡˊ ㄏㄨㄤˊ ㄑㄩㄢˊ	硫磺泉 2
ㄌㄧㄡˊ ㄎㄨㄤˋ	硫礦 1
ㄌㄧㄡˊ ㄈㄣˇ	硫粉 0
ㄌㄧㄡˊ ㄢ ㄙㄨˋ	硫胺素 0
ㄌㄧㄡˊ ㄏㄨㄚˊ	硫華 0
ㄌㄧㄡˊ ㄒㄧㄣ ㄙㄨㄢ	硫辛酸 0
ㄌㄧㄡˊ ㄙㄨㄢ	硫酸 30
ㄌㄧㄡˊ ㄙㄨㄢ ㄧㄚˇ ㄊㄧㄝˇ	硫酸亞鐵 0
ㄌㄧㄡˊ ㄙㄨㄢ ㄧˋ	硫酸液 1
ㄌㄧㄡˊ ㄙㄨㄢ ㄍㄢ	硫酸酐 0
ㄌㄧㄡˊ ㄙㄨㄢ ㄋㄚˋ	硫酸鈉 0
ㄌㄧㄡˊ ㄙㄨㄢ ㄍㄞˋ	硫酸鈣 0
ㄌㄧㄡˊ ㄙㄨㄢ ㄐㄧㄚˇ	硫酸鉀 1
ㄌㄧㄡˊ ㄙㄨㄢ ㄊㄨㄥˊ	硫酸銅 2
ㄌㄧㄡˊ ㄙㄨㄢ ㄢ	硫酸銨 1
ㄌㄧㄡˊ ㄙㄨㄢ ㄌㄩˇ	硫酸鋁 1
ㄌㄧㄡˊ ㄙㄨㄢ ㄒㄧㄣ	硫酸鋅 0
ㄌㄧㄡˊ ㄙㄨㄢ ㄅㄟˋ	硫酸鋇 0
ㄌㄧㄡˊ ㄙㄨㄢ ㄇㄟˇ	硫酸鎂 0
ㄌㄧㄡˊ ㄙㄨㄢ ㄧㄢˊ	硫酸鹽 4
ㄌㄧㄡˊ ㄊㄧㄝˇ ㄎㄨㄤˋ	硫鐵礦 0
ㄧㄥˋ ㄌㄜ˙ ㄑㄧˇ ㄌㄞˊ	硬了起來 1
ㄧㄥˋ ㄓㄤˋ	硬仗 15
ㄧㄥˋ ㄕㄣ	硬伸 0
ㄧㄥˋ ㄌㄞˊ	硬來 1
ㄧㄥˋ ㄏㄨㄚˋ	硬化 139
ㄧㄥˋ ㄏㄨㄚˋ ㄐㄧˋ	硬化劑 0
ㄧㄥˋ ㄏㄨㄚˋ ㄓㄥˋ	硬化症 17
ㄧㄥˋ ㄎㄡˇ ㄍㄞˋ	硬口蓋 0
ㄧㄥˋ ㄉㄧˋ ㄍㄨㄣˇ ㄑㄧㄡˊ	硬地滾球 0
ㄧㄥˋ ㄎㄨㄞˋ	硬塊 16
ㄧㄥˋ ㄙㄞ	硬塞 7
ㄧㄥˋ ㄅㄧˋ	硬幣 68
ㄧㄥˋ ㄍㄢˋ	硬幹 20
ㄧㄥˋ ㄉㄨˋ	硬度 16
ㄧㄥˋ ㄕˋ ㄕㄠˋ ㄅㄤˋ	硬式少棒 0
ㄧㄥˋ ㄕˋ ㄕㄠˋ ㄅㄤˋ ㄙㄞˋ	硬式少棒賽 0
ㄧㄥˋ ㄕˋ ㄅㄤˋ ㄑㄧㄡˊ	硬式棒球 1
ㄧㄥˋ ㄕˋ ㄘˊ ㄉㄧㄝˊ	硬式磁碟 1
ㄧㄥˋ ㄕˋ ㄘˊ ㄉㄧㄝˊ ㄐㄧ	硬式磁碟機 0
ㄧㄥˋ ㄒㄧㄥˋ	硬性 20
ㄧㄥˋ ㄒㄧㄥˋ ㄍㄨㄟ ㄉㄧㄥˋ	硬性規定 2
ㄧㄥˋ ㄉㄚˇ	硬打 0
ㄧㄥˋ ㄆㄧㄣ	硬拼 1
ㄧㄥˋ ㄐㄧㄝ	硬接 1
ㄧㄥˋ ㄔㄥ	硬撐 9
ㄧㄥˋ ㄔㄥ ㄒㄧㄚˋ ㄌㄞˊ	硬撐下來 0
ㄧㄥˋ ㄔㄥ ㄒㄧㄚˋ ㄑㄩˋ	硬撐下去 0
ㄧㄥˋ ㄌㄤˇ	硬朗 13
ㄧㄥˋ ㄌㄤˇ ㄐㄧㄝ ㄕˊ	硬朗結實 0
ㄧㄥˋ ㄌㄤˇ ㄐㄧㄝˊ ㄕˊ	硬朗結實 0
ㄧㄥˋ ㄇㄨˋ	硬木 9
ㄧㄥˋ ㄅㄤ ㄅㄤ	硬梆梆 4
ㄧㄥˋ ㄒㄧㄤˋ ㄆㄧˊ	硬橡皮 0
ㄧㄥˋ ㄕㄨㄟˇ	硬水 1
ㄧㄥˋ ㄏㄢˋ	硬漢 11
ㄧㄥˋ ㄇㄟˊ	硬煤 0
ㄧㄥˋ ㄕㄥ ㄕㄥ	硬生生 21
ㄧㄥˋ ㄕˊ ㄍㄠ	硬石膏 0
ㄧㄥˋ ㄧㄥˋ	硬硬 10
ㄧㄥˋ ㄉㄧㄝˊ	硬碟 352
ㄧㄥˋ ㄉㄧㄝˊ ㄋㄟˋ	硬碟內 1
ㄧㄥˋ ㄉㄧㄝˊ ㄐㄧ	硬碟機 10
ㄧㄥˋ ㄉㄧㄝˊ ㄌㄧˇ	硬碟裡 10
ㄧㄥˋ ㄆㄥˋ ㄧㄥˋ	硬碰硬 5
ㄧㄥˋ ㄓˇ	硬紙 4
ㄧㄥˋ ㄓˇ ㄅㄢˇ	硬紙板 3
ㄧㄥˋ ㄍㄟˇ	硬給 0
ㄧㄥˋ ㄐㄧˇ ㄇㄛˊ	硬脊膜 4
ㄧㄥˋ ㄓㄜ˙ ㄊㄡˊ ㄆㄧˊ	硬著頭皮 20
ㄧㄥˋ ㄌㄧˇ ㄗ˙	硬裡子 0
ㄧㄥˋ ㄕㄨㄛ	硬說 8
ㄧㄥˋ ㄓˊ	硬質 9
ㄧㄥˋ ㄑㄧˇ	硬起 7
ㄧㄥˋ ㄑㄧˇ ㄌㄞˊ	硬起來 6
ㄧㄥˋ ㄅㄧ	硬逼 4
ㄧㄥˋ ㄉㄠˋ ㄌㄧˇ	硬道理 0
ㄧㄥˋ ㄌㄩˇ	硬鋁 0
ㄧㄥˋ ㄇㄧㄢˋ	硬面 0
ㄧㄥˋ ㄍㄨˇ ㄊㄡˊ	硬骨頭 1
ㄧㄥˋ ㄍㄨˊ ㄊㄡ˙	硬骨頭 1
ㄧㄥˋ ㄊㄧˇ	硬體 482
ㄧㄢˋ ㄧㄡˇ	硯友 0
ㄧㄢˋ ㄊㄞˊ	硯台 3
ㄧㄢˋ ㄔˊ	硯池 0
ㄧㄢˋ ㄊㄧㄢˊ	硯田 8
ㄆㄥˊ ㄕㄚ	硼砂 0
ㄆㄥˊ ㄙㄨㄢ	硼酸 1
ㄆㄥˊ ㄙㄨㄢ ㄧㄢˊ	硼酸鹽 0
ㄆㄥˊ ㄌㄩˇ ㄐㄧㄚ ㄧㄣ ㄊㄨㄛˊ	硼鋁鎵銦鉈 0
ㄐㄧ ㄈㄥ ㄗ ㄒㄩㄣˋ	碁峰資訊 0
ㄉㄧㄥˋ ㄅㄛˊ	碇泊 0
ㄉㄧㄥˋ ㄅㄛˊ ㄈㄟˋ	碇泊費 0
ㄉㄧㄠ ㄅㄠˇ	碉堡 40
ㄌㄨˋ ㄌㄨˋ	陸陸 60 轆轆 16 陸路 11 碌碌 9 蓼蓼 2 錄錄 2
ㄌㄨˋ ㄌㄨˋ ㄩㄥ ㄘㄞˊ	碌碌庸才 0
ㄌㄨˋ ㄌㄨˋ ㄨˊ ㄋㄥˊ	碌碌無能 0
ㄌㄨˋ ㄉㄨˊ	碌碡 0
ㄙㄨㄟˋ ㄅㄧㄥ	碎冰 0
ㄙㄨㄟˋ ㄅㄧㄥ ㄐㄧ	碎冰機 0
ㄙㄨㄟˋ ㄨˋ	碎務 0
ㄙㄨㄟˋ ㄒㄧㄥˊ	遂行 12 碎型 3
ㄙㄨㄟˋ ㄎㄨㄞˋ	碎塊 11
ㄙㄨㄟˋ ㄒㄧㄠˇ	碎小 2
ㄙㄨㄟˋ ㄕ ㄨㄢˋ ㄉㄨㄢˋ	碎屍萬段 2
ㄙㄨㄟˋ ㄒㄧㄝˋ	碎屑 17
ㄙㄨㄟˋ ㄍㄨㄥ	碎工 1
ㄙㄨㄟˋ ㄅㄨˋ	碎步 4 碎布 2
ㄙㄨㄟˋ ㄅㄨˋ ㄊㄧㄠˊ	碎布條 0
ㄙㄨㄟˋ ㄔㄥˊ	碎成 7
ㄙㄨㄟˋ ㄅㄛ	碎波 0
ㄙㄨㄟˋ ㄆㄛ	碎波 0
ㄙㄨㄟˋ ㄇㄟˊ	碎煤 0
ㄙㄨㄟˋ ㄌㄢˋ	碎爛 0
ㄙㄨㄟˋ ㄆㄧㄢˋ	碎片 54
ㄙㄨㄟˋ ㄩˋ	碎玉 2
ㄙㄨㄟˋ ㄅㄛ ㄌㄧˊ	碎玻璃 1
ㄙㄨㄟˋ ㄕˊ ㄗ˙	碎石子 2
ㄙㄨㄟˋ ㄕˊ ㄐㄧ	碎石機 1
ㄙㄨㄟˋ ㄕˊ ㄌㄨˋ	碎石路 2
ㄙㄨㄟˋ ㄙㄨㄟˋ ㄋㄧㄢˋ	碎碎念 7
ㄙㄨㄟˋ ㄓㄨㄢ	碎磚 1
ㄙㄨㄟˋ ㄓˇ	碎紙 6
ㄙㄨㄟˋ ㄖㄡˋ	碎肉 4
ㄙㄨㄟˋ ㄌㄧㄝˋ	碎裂 8
ㄙㄨㄟˋ ㄌㄧㄝˋ ㄕㄥ	碎裂聲 0
ㄙㄨㄟˋ ㄐㄧㄣ	碎金 1
ㄙㄨㄟˋ ㄧㄣˊ	碎銀 0
ㄅㄟ ㄊㄧㄥˊ	碑亭 0
ㄅㄟ ㄒㄩㄝˊ	碑學 2
ㄅㄟ ㄊㄧㄝˇ	碑帖 6
ㄅㄟ ㄓˋ	碑志 0 碑誌 0
ㄅㄟ ㄊㄨㄛˋ	碑拓 1
ㄅㄟ ㄨㄣˊ	碑文 11
ㄅㄟ ㄌㄧㄣˊ	碑林 5
ㄅㄟ ㄅㄢˇ	碑版 0
ㄅㄟ ㄐㄧㄝˊ	碑碣 2
ㄅㄟ ㄐㄧˋ	碑記 3
ㄅㄟ ㄧㄣ	碑陰 0
ㄅㄟ ㄜˊ	碑額 0
ㄉㄨㄟˋ ㄈㄤˊ	碓房 0
ㄨㄢˇ ㄍㄨㄥ	碗公 6
ㄨㄢˇ ㄍㄨㄟˋ	碗櫃 0
ㄨㄢˇ ㄔㄨˊ	碗櫥 0
ㄨㄢˇ ㄆㄢˊ	碗盤 17
ㄨㄢˇ ㄉㄧㄝˊ	碗碟 6
ㄨㄢˇ ㄎㄨㄞˋ	碗筷 21
ㄨㄢˇ ㄌㄢˊ	碗籃 0
ㄨㄢˇ ㄍㄨㄛˇ	碗粿 2
ㄨㄢˇ ㄍㄠ	碗糕 9
ㄨㄢˇ ㄌㄧˇ	碗裡 9
ㄨㄢˇ ㄍㄨㄛ	碗鍋 0
ㄉㄧㄢˇ ㄐㄧˋ	碘劑 0
ㄉㄧㄢˇ ㄏㄨㄚˋ ㄐㄧㄚˇ	碘化鉀 1
ㄉㄧㄢˇ ㄏㄨㄚˋ ㄧㄣˊ	碘化銀 0
ㄉㄧㄢˇ ㄓˊ	碘質 0
ㄉㄧㄢˇ ㄉㄧㄥ	碘酊 0
ㄉㄧㄢˇ ㄐㄧㄡˇ	碘酒 4
ㄉㄧㄝˊ ㄒㄧㄢ	碟仙 0
ㄉㄧㄝˊ ㄒㄧㄥˊ	碟型 4 碟形 2 蝶形 1
ㄉㄧㄝˊ ㄗ˙	碟子 9
ㄉㄧㄝˊ ㄕˋ ㄕㄚ ㄔㄜ	碟式煞車 0
ㄉㄧㄝˊ ㄕˋ ㄕㄚˋ ㄔㄜ	碟式煞車 0
ㄉㄧㄝˊ ㄕㄚ	碟煞 0
ㄉㄧㄝˊ ㄕㄚˋ	碟煞 0
ㄉㄧㄝˊ ㄆㄧㄢˋ	碟片 109
ㄉㄧㄝˊ ㄅㄢˇ	碟版 5
ㄐㄧㄝˊ ㄕˊ	結實 61 結石 47 節食 22 碣石 1
ㄅㄧˋ ㄌㄥˇ ㄌㄥˇ	碧冷冷 1
ㄅㄧˋ ㄐㄧ ㄅㄚ ㄉㄨˋ	碧姬芭杜 0
ㄅㄧˋ ㄕㄢ	碧山 7
ㄅㄧˋ ㄕㄨㄟˇ	碧水 6
ㄅㄧˋ ㄅㄛ	碧波 3
ㄅㄧˋ ㄆㄛ	碧波 3
ㄅㄧˋ ㄅㄛ ㄉㄤˋ ㄧㄤˋ	碧波盪漾 0
ㄅㄧˋ ㄆㄛ ㄉㄤˋ ㄧㄤˋ	碧波盪漾 0
ㄅㄧˋ ㄏㄞˇ	碧海 12
ㄅㄧˋ ㄏㄞˇ ㄑㄧㄥ ㄊㄧㄢ	碧海青天 0
ㄅㄧˋ ㄏㄨˊ	碧湖 3
ㄅㄧˋ ㄊㄢˊ	碧潭 10
ㄅㄧˋ ㄔㄥˊ ㄔㄥˊ	碧澄澄 1
ㄅㄧˋ ㄩˋ ㄒㄧㄠˇ ㄐㄧㄚ	碧玉小家 0
ㄅㄧˋ ㄧㄠˊ	碧瑤 1
ㄅㄧˋ ㄧㄠˊ ㄕˋ	碧瑤市 0
ㄅㄧˋ ㄧㄢˇ	閉眼 9 碧眼 8
ㄅㄧˋ ㄎㄨㄥ	碧空 3 蔽空 2
ㄅㄧˋ ㄌㄩˋ	碧綠 33
ㄅㄧˋ ㄌㄩˋ ㄖㄨˊ ㄧㄣ	碧綠如茵 1
ㄅㄧˋ ㄌㄩˋ ㄙㄜˋ	碧綠色 0
ㄅㄧˋ ㄙㄜˋ	閉塞 15 碧色 4 蔽塞 0
ㄅㄧˋ ㄘㄠˇ	碧草 1
ㄅㄧˋ ㄘㄠˇ ㄖㄨˊ ㄧㄣ	碧草如茵 1
ㄅㄧˋ ㄏㄨㄚˊ	碧華 8
ㄅㄧˋ ㄏㄨㄚˊ ㄍㄨㄛˊ ㄓㄨㄥ	碧華國中 0
ㄅㄧˋ ㄏㄨㄚˊ ㄍㄨㄛˊ ㄒㄧㄠˇ	碧華國小 0
ㄅㄧˋ ㄌㄢˊ	碧藍 8
ㄅㄧˋ ㄌㄢˊ ㄙㄜˋ	碧藍色 3
ㄅㄧˋ ㄌㄨㄛˊ ㄔㄨㄣ	碧螺春 3 碧蘿春 1
ㄅㄧˋ ㄒㄧㄝˇ	碧血 3
ㄅㄧˋ ㄒㄧㄝˇ ㄉㄢ ㄒㄧㄣ	碧血丹心 0
ㄅㄧˋ ㄒㄧㄝˇ ㄏㄨㄤˊ ㄏㄨㄚ	碧血黃花 1
ㄕㄨㄛˋ ㄅㄛˊ ㄕˋ	碩博士 6
ㄕㄨㄛˋ ㄕˋ	碩士 424
ㄕㄨㄛˋ ㄕˋ ㄒㄩㄝˊ ㄨㄟˋ	碩士學位 13
ㄕㄨㄛˋ ㄕˋ ㄅㄢ	碩士班 106
ㄕㄨㄛˋ ㄕˋ ㄐㄧˊ	碩士級 2
ㄕㄨㄛˋ ㄓㄨㄤˋ	碩壯 3
ㄕㄨㄛˋ ㄉㄚˋ	碩大 18
ㄕㄨㄛˋ ㄉㄚˋ ㄨˊ ㄆㄥˊ	碩大無朋 2
ㄕㄨㄛˋ ㄒㄩㄝˊ ㄏㄨㄥˊ ㄖㄨˊ	碩學鴻儒 0
ㄕㄨㄛˋ ㄧㄢˋ	碩彥 2
ㄕㄨㄛˋ ㄍㄨㄛˇ	碩果 21 蒴果 3
ㄕㄨㄛˋ ㄍㄨㄛˇ ㄅㄨˋ ㄕˊ	碩果不食 0
ㄕㄨㄛˋ ㄍㄨㄛˇ ㄐㄧㄣˇ ㄘㄨㄣˊ	碩果僅存 20
ㄕㄨㄛˋ ㄍㄨㄛˇ ㄊㄧㄢ ㄌㄧㄡˊ	碩果天留 0
ㄕㄨㄛˋ ㄍㄨㄛˇ ㄊㄧㄢ ㄧˊ	碩果天遺 0
ㄕㄨㄛˋ ㄍㄨㄛˇ ㄧㄡˊ ㄘㄨㄣˊ	碩果猶存 0
ㄕㄨㄛˋ ㄌㄠˇ	碩老 0
ㄕㄨㄛˋ ㄧㄢˊ	碩言 1
ㄆㄥˋ ㄕㄤˋ	碰上 71
ㄆㄥˋ ㄌㄞˊ ㄓㄨㄤˋ ㄑㄩˋ	碰來撞去 2
ㄆㄥˋ ㄉㄠˇ	碰倒 1
ㄆㄥˋ ㄕㄤ	碰傷 1
ㄆㄥˋ ㄉㄠˋ	碰到 591
ㄆㄥˋ ㄅㄧˋ	碰壁 20
ㄆㄥˋ ㄏㄨㄞˋ	碰壞 1
ㄆㄥˋ ㄑㄧㄠˇ	碰巧 22
ㄆㄥˋ ㄑㄧㄠˇ ㄗㄞˋ	碰巧在 1
ㄆㄥˋ ㄑㄧㄠˇ ㄕˋ	碰巧是 0
ㄆㄥˋ ㄓㄨㄤˋ	碰撞 61
ㄆㄥˋ ㄐㄧˊ	碰擊 0
ㄆㄥˋ ㄅㄟ	碰杯 1
ㄆㄥˋ ㄆㄥˋ	碰碰 25
ㄆㄥˋ ㄆㄥˋ ㄔㄜ	碰碰車 4
ㄆㄥˋ ㄈㄢ	碰翻 0
ㄆㄥˋ ㄓㄠˊ	碰著 24
ㄆㄥˋ ㄐㄧㄢˋ	碰見 28
ㄆㄥˋ ㄔㄨˋ	碰觸 84
ㄆㄥˋ ㄩㄣˋ ㄑㄧˋ	碰運氣 18
ㄆㄥˋ ㄉㄧㄥ ㄗ˙	碰釘子 5
ㄆㄥˋ ㄇㄧㄢˋ	碰面 30
ㄆㄥˋ ㄊㄡˊ	碰頭 10
ㄊㄢˋ ㄏㄨㄚˋ ㄊㄧㄝˇ	碳化鐵 0
ㄊㄢˋ ㄒㄩㄣˊ ㄏㄨㄢˊ	碳循環 0
ㄊㄢˋ ㄅㄤˋ	碳棒 0
ㄊㄢˋ ㄑㄧㄥ	碳氫 3
ㄊㄢˋ ㄑㄧㄥ ㄏㄨㄚˋ ㄏㄜˊ	碳氫化合 3
ㄊㄢˋ ㄑㄧㄥ ㄏㄨㄚˋ ㄏㄜˊ ㄨˋ	碳氫化合物 3
ㄊㄢˋ ㄕㄨㄟˇ	碳水 6
ㄊㄢˋ ㄕㄨㄟˇ ㄏㄨㄚˋ ㄏㄜˊ ㄨˋ	碳水化合物 6
ㄊㄢˋ ㄒㄧˋ ㄓㄜˇ ㄒㄧˊ ㄑㄧㄢ	碳矽鍺錫鉛 0
ㄊㄢˋ ㄈㄣˇ ㄒㄧㄚˊ	碳粉匣 0
ㄊㄢˋ ㄙㄨˋ ㄍㄤ	碳素鋼 0
ㄊㄢˋ ㄒㄧㄢ ㄨㄟˊ	碳纖維 4
ㄊㄢˋ ㄙㄨㄢ ㄑㄧㄥ ㄋㄚˋ	碳酸氫鈉 0
ㄊㄢˋ ㄙㄨㄢ ㄕㄨㄟˇ	碳酸水 0
ㄊㄢˋ ㄙㄨㄢ ㄊㄨㄛ ㄕㄨㄟˇ ㄒㄧㄠˋ ㄙㄨˋ	碳酸脫水酵素 2
ㄊㄢˋ ㄙㄨㄢ ㄋㄚˋ	碳酸鈉 3
ㄊㄢˋ ㄙㄨㄢ ㄍㄞˋ	碳酸鈣 1
ㄊㄢˋ ㄙㄨㄢ ㄐㄧㄚˇ	碳酸鉀 2
ㄊㄢˋ ㄙㄨㄢ ㄇㄟˇ	碳酸鎂 0
ㄊㄢˋ ㄙㄨㄢ ㄧㄣˇ ㄌㄧㄠˋ	碳酸飲料 3
ㄑㄩㄝˋ ㄅㄠˇ	確保 497
ㄑㄩㄝˋ ㄅㄠˇ ㄢ ㄑㄩㄢˊ	確保安全 1
ㄑㄩㄝˋ ㄒㄧㄣˋ	確信 40
ㄑㄩㄝˋ ㄒㄧㄣˋ ㄌㄩˋ	確信率 2
ㄑㄩㄝˋ ㄑㄧㄝˋ	確切 105
ㄑㄩㄝˋ ㄑㄧㄝˋ ㄉㄜ˙	確切的 28
ㄑㄩㄝˋ ㄉㄧㄥˋ	確定 1340
ㄑㄩㄝˋ ㄉㄧㄥˋ ㄕˋ	確定是 34
ㄑㄩㄝˋ ㄉㄧㄥˋ ㄏㄨㄟˋ	確定會 6
ㄑㄩㄝˋ ㄉㄧㄥˋ ㄧㄡˇ	確定有 15
ㄑㄩㄝˋ ㄉㄧㄥˋ ㄋㄥˊ	確定能 3
ㄑㄩㄝˋ ㄕˊ	確實 1216
ㄑㄩㄝˋ ㄕˊ ㄗㄞˋ	確實在 14
ㄑㄩㄝˋ ㄕˊ ㄒㄧㄥˋ	確實性 2
ㄑㄩㄝˋ ㄕˊ ㄕˋ	確實是 97
ㄑㄩㄝˋ ㄕˊ ㄏㄨㄟˋ	確實會 12
ㄑㄩㄝˋ ㄕˊ ㄧㄡˇ	確實有 82
ㄑㄩㄝˋ ㄕˊ ㄋㄥˊ	確實能 10
ㄑㄩㄝˋ ㄧㄡˇ ㄑㄧˊ ㄕˋ	確有其事 2
ㄑㄩㄝˋ ㄧㄡˇ ㄑㄧˊ ㄖㄣˊ	確有其人 0
ㄑㄩㄝˋ ㄧㄡˇ ㄘˇ ㄕˋ	確有此事 1
ㄑㄩㄝˋ ㄓ	確知 33
ㄑㄩㄝˋ ㄑㄩㄝˋ ㄕˊ ㄕˊ	確確實實 5
ㄑㄩㄝˋ ㄌㄧˋ	確立 148
ㄑㄩㄝˋ ㄓㄣˇ	確診 0
ㄑㄩㄝˋ ㄖㄣˋ	確認 464
ㄑㄩㄝˋ ㄖㄣˋ ㄕˋ	確認是 13
ㄑㄩㄝˋ ㄌㄨㄣˋ	確論 1
ㄑㄩㄝˋ ㄓㄥˋ	確證 2
ㄑㄩㄝˋ ㄗㄠˊ	確鑿 13
